Property Sub Type,Close$/SqFt,Close_Year,Close_Month,close_month_index,Close Date,SqFt,# Beds
Single Family Resi,2.33,2019,1,13,1/18/19,1008.0,3.0
Single Family Resi,1.85,2019,1,13,1/4/19,1296.0,2.0
Single Family Resi,1.52,2019,1,13,1/26/19,1574.0,3.0
Condominium,2.87,2019,1,13,1/25/19,861.0,2.0
Single Family Resi,3.18,2019,1,13,1/31/19,848.0,2.0
Single Family Resi,2.17,2019,1,13,1/1/19,1245.0,3.0
Single Family Resi,1.79,2019,1,13,1/18/19,1680.0,3.0
See Remarks,4.39,2019,1,13,1/24/19,2256.0,1.0
Single Family Resi,1.22,2019,1,13,1/12/19,1104.0,3.0
Single Family Resi,0.92,2019,1,13,1/14/19,1519.0,3.0
Single Family Resi,1.08,2019,1,13,1/9/19,1294.0,2.0
Single Family Resi,1.16,2019,1,13,1/31/19,1203.0,3.0
Single Family Resi,1.06,2019,1,13,1/26/19,1321.0,3.0
Single Family Resi,0.92,2019,1,13,1/17/19,1522.0,3.0
Single Family Resi,1.0,2019,1,13,1/1/19,1426.0,3.0
Single Family Resi,1.21,2019,1,13,1/27/19,1201.0,3.0
Single Family Resi,1.08,2019,1,13,1/18/19,1346.0,3.0
Single Family Resi,1.15,2019,1,13,1/28/19,1304.0,3.0
Single Family Resi,1.0,2019,1,13,1/28/19,1522.0,3.0
Single Family Resi,0.75,2019,1,13,1/14/19,2074.0,3.0
Single Family Resi,0.97,2019,1,13,1/15/19,1652.0,3.0
Single Family Resi,0.8,2019,1,13,1/19/19,2174.0,4.0
Single Family Resi,1.01,2019,1,13,1/11/19,1938.0,3.0
Condominium,1.71,2019,1,13,1/16/19,482.0,1.0
Apartment,1.65,2019,1,13,1/2/19,530.0,1.0
Quadruplex,1.57,2019,1,13,1/18/19,588.0,1.0
Quadruplex,1.2,2019,1,13,1/26/19,811.0,2.0
Quadruplex,1.67,2019,1,13,1/11/19,600.0,1.0
Apartment,1.58,2019,1,13,1/14/19,650.0,1.0
Apartment,1.5,2019,1,13,1/25/19,700.0,1.0
Quadruplex,1.19,2019,1,13,1/5/19,967.0,2.0
Apartment,1.63,2019,1,13,1/30/19,734.0,2.0
Condominium,1.87,2019,1,13,1/16/19,641.0,1.0
Quadruplex,2.5,2019,1,13,1/30/19,500.0,1.0
Quadruplex,1.44,2019,1,13,1/1/19,900.0,2.0
Condominium,1.47,2019,1,13,1/4/19,920.0,2.0
Duplex,1.54,2019,1,13,1/22/19,908.0,2.0
Apartment,1.68,2019,1,13,1/16/19,850.0,1.0
Condominium,1.73,2019,1,13,1/30/19,851.0,2.0
Duplex,1.71,2019,1,13,1/18/19,875.0,2.0
Condominium,1.39,2019,1,13,1/11/19,1076.0,2.0
Apartment,1.82,2019,1,13,1/28/19,850.0,1.0
Apartment,1.82,2019,1,13,1/28/19,850.0,1.0
Duplex,0.9,2019,1,13,1/8/19,1750.0,3.0
Condominium,1.8,2019,1,13,1/4/19,889.0,1.0
Single Family Resi,1.41,2019,1,13,1/15/19,1269.0,3.0
Duplex,2.03,2019,1,13,1/18/19,900.0,2.0
Condominium,2.23,2019,1,13,1/6/19,851.0,2.0
Single Family Resi,1.4,2019,1,13,1/14/19,1362.0,2.0
Duplex,0.94,2019,1,13,1/1/19,2112.0,2.0
Condominium,2.46,2019,1,13,1/29/19,812.0,2.0
Condominium,2.09,2019,1,13,1/18/19,955.0,2.0
Single Family Resi,2.15,2019,1,13,1/12/19,932.0,2.0
Condominium,1.82,2019,1,13,1/15/19,1101.0,2.0
Apartment,3.29,2019,1,13,1/11/19,623.0,0.0
Condominium,1.61,2019,1,13,1/26/19,1366.0,2.0
Condominium,3.8,2019,1,13,1/22/19,579.0,1.0
Condominium,2.26,2019,1,13,1/21/19,994.0,1.0
Single Family Resi,2.3,2019,1,13,1/25/19,1000.0,2.0
Single Family Resi,2.32,2019,1,13,1/21/19,990.0,2.0
Single Family Resi,2.05,2019,1,13,1/28/19,1124.0,2.0
Single Family Resi,2.02,2019,1,13,1/9/19,1190.0,2.0
Single Family Resi,1.47,2019,1,13,1/24/19,1672.0,4.0
Condominium,1.66,2019,1,13,1/5/19,1500.0,2.0
See Remarks,3.22,2019,1,13,1/20/19,800.0,1.0
Single Family Resi,2.04,2019,1,13,1/24/19,1323.0,3.0
Single Family Resi,2.25,2019,1,13,1/11/19,1232.0,2.0
Single Family Resi,2.12,2019,1,13,1/27/19,1345.0,2.0
Townhouse,1.89,2019,1,13,1/14/19,1586.0,2.0
Condominium,2.19,2019,1,13,1/1/19,1369.0,2.0
Condominium,1.79,2019,1,13,1/10/19,1676.0,3.0
Single Family Resi,1.99,2019,1,13,1/5/19,1556.0,2.0
Condominium,1.5,2019,1,13,1/24/19,2100.0,4.0
Single Family Resi,1.56,2019,1,13,1/1/19,2055.0,3.0
Condominium,1.6,2019,1,13,1/1/19,2036.0,3.0
Single Family Resi,2.41,2019,1,13,1/28/19,1372.0,3.0
Single Family Resi,1.52,2019,1,13,1/17/19,2241.0,3.0
Single Family Resi,3.04,2019,1,13,1/12/19,1118.0,2.0
Townhouse,1.73,2019,1,13,1/14/19,2026.0,3.0
Condominium,3.92,2019,1,13,1/7/19,893.0,1.0
Single Family Resi,1.98,2019,1,13,1/14/19,2024.0,3.0
Single Family Resi,2.21,2019,1,13,1/13/19,1942.0,3.0
Condominium,2.05,2019,1,13,1/1/19,2143.0,3.0
Single Family Resi,1.82,2019,1,13,1/23/19,3746.0,5.0
Apartment,2.25,2019,1,13,1/19/19,400.0,0.0
See Remarks,1.31,2019,1,13,1/18/19,800.0,0.0
Quadruplex,0.33,2019,1,13,1/27/19,3612.0,1.0
Duplex,2.22,2019,1,13,1/31/19,675.0,2.0
Duplex,1.74,2019,1,13,1/11/19,888.0,2.0
Duplex,2.13,2019,1,13,1/30/19,750.0,2.0
Condominium,1.61,2019,1,13,1/7/19,1024.0,2.0
Condominium,2.95,2019,1,13,1/15/19,576.0,0.0
Duplex,2.16,2019,1,13,1/27/19,880.0,2.0
Single Family Resi,1.54,2019,1,13,1/25/19,1296.0,3.0
Single Family Resi,2.58,2019,1,13,1/15/19,850.0,2.0
Duplex,2.25,2019,1,13,1/2/19,1000.0,2.0
Single Family Resi,1.23,2019,1,13,1/11/19,1868.0,4.0
Condominium,2.98,2019,1,13,1/26/19,839.0,1.0
Single Family Resi,2.03,2019,1,13,1/23/19,1476.0,3.0
Condominium,1.67,2019,1,13,1/4/19,2279.0,3.0
Apartment,1.92,2019,1,13,1/25/19,738.0,1.0
Apartment,1.74,2019,1,13,1/15/19,907.0,2.0
Apartment,1.74,2019,1,13,1/15/19,907.0,2.0
Apartment,1.75,2019,1,13,1/15/19,907.0,2.0
Apartment,1.79,2019,1,13,1/25/19,907.0,2.0
Apartment,1.77,2019,1,13,1/15/19,953.0,2.0
Single Family Resi,1.55,2019,1,13,1/11/19,1866.0,2.0
Condominium,0.48,2019,1,13,1/12/19,7839.0,4.0
Single Family Resi,0.8,2019,1,13,1/24/19,5238.0,5.0
Condominium,2.58,2019,1,13,1/10/19,1786.0,3.0
Single Family Resi,1.37,2019,1,13,1/11/19,4754.0,5.0
Single Family Resi,1.48,2019,1,13,1/1/19,5077.0,5.0
Single Family Resi,2.1,2019,1,13,1/21/19,4751.0,4.0
Condominium,1.4,2019,1,13,1/18/19,1144.0,2.0
Single Family Resi,1.1,2019,1,13,1/29/19,2100.0,2.0
Single Family Resi,1.04,2019,1,13,1/6/19,2402.0,2.0
Apartment,2.24,2019,1,13,1/25/19,375.0,1.0
Quadruplex,1.12,2019,1,13,1/11/19,800.0,1.0
Condominium,2.31,2019,1,13,1/5/19,389.0,1.0
Apartment,1.46,2019,1,13,1/11/19,625.0,1.0
Apartment,1.47,2019,1,13,1/7/19,625.0,1.0
Condominium,2.45,2019,1,13,1/1/19,378.0,1.0
Apartment,1.54,2019,1,13,1/11/19,615.0,1.0
Quadruplex,1.08,2019,1,13,1/14/19,922.0,2.0
Apartment,1.63,2019,1,13,1/31/19,614.0,1.0
Quadruplex,1.18,2019,1,13,1/25/19,850.0,2.0
Quadruplex,1.18,2019,1,13,1/25/19,850.0,2.0
Duplex,2.05,2019,1,13,1/27/19,560.0,1.0
Duplex,0.7,2019,1,13,1/22/19,1858.0,2.0
Duplex,1.18,2019,1,13,1/1/19,1100.0,3.0
Condominium,1.23,2019,1,13,1/31/19,1059.0,2.0
Duplex,0.72,2019,1,13,1/7/19,1950.0,2.0
Duplex,1.0,2019,1,13,1/2/19,1449.0,2.0
Condominium,1.28,2019,1,13,1/1/19,1151.0,2.0
Condominium,1.38,2019,1,13,1/30/19,1088.0,2.0
Single Family Resi,0.99,2019,1,13,1/14/19,1586.0,3.0
Condominium,1.48,2019,1,13,1/24/19,1081.0,2.0
Condominium,1.48,2019,1,13,1/26/19,1079.0,2.0
Single Family Resi,1.4,2019,1,13,1/4/19,1176.0,3.0
Duplex,1.57,2019,1,13,1/1/19,1096.0,3.0
Duplex,1.53,2019,1,13,1/20/19,1176.0,2.0
Single Family Resi,1.17,2019,1,13,1/30/19,1540.0,4.0
Condominium,1.94,2019,1,13,1/31/19,977.0,2.0
Single Family Resi,1.31,2019,1,13,1/15/19,1488.0,3.0
Single Family Resi,1.83,2019,1,13,1/1/19,1092.0,3.0
Single Family Resi,1.67,2019,1,13,1/25/19,1200.0,2.0
Single Family Resi,1.42,2019,1,13,1/11/19,1404.0,3.0
Single Family Resi,1.01,2019,1,13,1/9/19,2088.0,4.0
Condominium,0.88,2019,1,13,1/30/19,2374.0,3.0
Condominium,1.34,2019,1,13,1/1/19,1642.0,3.0
Single Family Resi,1.15,2019,1,13,1/17/19,1961.0,3.0
Duplex,1.68,2019,1,13,1/8/19,1351.0,4.0
Single Family Resi,1.21,2019,1,13,1/1/19,1978.0,3.0
Condominium,1.19,2019,1,13,1/29/19,2023.0,3.0
Single Family Resi,1.58,2019,1,13,1/4/19,1638.0,4.0
Condominium,1.28,2019,1,13,1/25/19,2035.0,3.0
Townhouse,1.78,2019,1,13,1/7/19,2528.0,4.0
Condominium,1.43,2019,1,13,1/24/19,555.0,1.0
Quadruplex,0.29,2019,1,13,1/9/19,2912.0,1.0
Condominium,1.55,2019,1,13,1/24/19,550.0,1.0
Condominium,1.27,2019,1,13,1/1/19,749.0,2.0
See Remarks,1.93,2019,1,13,1/4/19,516.0,1.0
See Remarks,1.66,2019,1,13,1/28/19,600.0,1.0
Quadruplex,0.31,2019,1,13,1/24/19,3526.0,2.0
Duplex,0.58,2019,1,13,1/13/19,1992.0,2.0
Quadruplex,1.5,2019,1,13,1/29/19,800.0,2.0
Condominium,1.52,2019,1,13,1/14/19,855.0,1.0
Duplex,1.16,2019,1,13,1/6/19,1116.0,2.0
Duplex,1.29,2019,1,13,1/14/19,1044.0,3.0
Single Family Resi,1.45,2019,1,13,1/14/19,950.0,3.0
Duplex,0.74,2019,1,13,1/18/19,1896.0,2.0
Duplex,1.65,2019,1,13,1/15/19,848.0,2.0
Duplex,0.72,2019,1,13,1/19/19,1932.0,2.0
Single Family Resi,1.5,2019,1,13,1/15/19,936.0,3.0
Condominium,1.54,2019,1,13,1/9/19,941.0,1.0
Condominium,1.81,2019,1,13,1/23/19,825.0,1.0
Single Family Resi,1.55,2019,1,13,1/10/19,962.0,3.0
Single Family Resi,0.96,2019,1,13,1/15/19,1558.0,3.0
Single Family Resi,0.97,2019,1,13,1/11/19,1600.0,4.0
Single Family Resi,1.37,2019,1,13,1/4/19,1164.0,3.0
Single Family Resi,1.74,2019,1,13,1/31/19,915.0,3.0
Single Family Resi,1.31,2019,1,13,1/10/19,1221.0,3.0
Single Family Resi,1.14,2019,1,13,1/26/19,1396.0,3.0
Single Family Resi,1.27,2019,1,13,1/18/19,1255.0,3.0
Condominium,0.99,2019,1,13,1/8/19,1741.0,3.0
Condominium,1.19,2019,1,13,1/26/19,1464.0,2.0
Condominium,1.18,2019,1,13,1/22/19,1479.0,2.0
Condominium,0.96,2019,1,13,1/18/19,1967.0,3.0
Single Family Resi,0.99,2019,1,13,1/19/19,2012.0,3.0
Single Family Resi,1.07,2019,1,13,1/29/19,2152.0,4.0
Single Family Resi,1.42,2019,1,13,1/15/19,1618.0,3.0
Single Family Resi,1.27,2019,1,13,1/7/19,1888.0,3.0
Quadruplex,1.09,2019,1,13,1/15/19,780.0,2.0
Quadruplex,1.06,2019,1,13,1/21/19,800.0,2.0
Quadruplex,0.29,2019,1,13,1/18/19,3120.0,2.0
Quadruplex,0.29,2019,1,13,1/14/19,3120.0,2.0
Duplex,0.95,2019,1,13,1/31/19,1056.0,2.0
Duplex,0.54,2019,1,13,1/3/19,1932.0,2.0
Duplex,0.58,2019,1,13,1/11/19,1900.0,2.0
Duplex,0.61,2019,1,13,1/1/19,1872.0,2.0
Duplex,0.71,2019,1,13,1/11/19,1700.0,2.0
Duplex,1.13,2019,1,13,1/1/19,1060.0,3.0
Single Family Resi,1.47,2019,1,13,1/16/19,880.0,2.0
Single Family Resi,1.46,2019,1,13,1/2/19,884.0,2.0
Duplex,1.39,2019,1,13,1/4/19,932.0,2.0
Duplex,0.62,2019,1,13,1/10/19,2090.0,2.0
Duplex,1.37,2019,1,13,1/1/19,950.0,2.0
Single Family Resi,0.89,2019,1,13,1/18/19,1510.0,3.0
Duplex,1.39,2019,1,13,1/9/19,972.0,2.0
Duplex,1.38,2019,1,13,1/22/19,1000.0,2.0
Condominium,1.35,2019,1,13,1/15/19,1089.0,2.0
Duplex,1.07,2019,1,13,1/2/19,1396.0,3.0
Single Family Resi,1.21,2019,1,13,1/8/19,1241.0,3.0
Single Family Resi,1.13,2019,1,13,1/28/19,1370.0,3.0
Townhouse,1.25,2019,1,13,1/31/19,1236.0,2.0
Single Family Resi,1.25,2019,1,13,1/16/19,1241.0,2.0
Duplex,0.8,2019,1,13,1/18/19,1939.0,3.0
Duplex,0.65,2019,1,13,1/28/19,2393.0,3.0
Single Family Resi,1.26,2019,1,13,1/22/19,1272.0,4.0
Single Family Resi,1.31,2019,1,13,1/16/19,1260.0,3.0
Single Family Resi,0.96,2019,1,13,1/26/19,1723.0,3.0
Single Family Resi,1.03,2019,1,13,1/8/19,1596.0,3.0
Single Family Resi,1.06,2019,1,13,1/6/19,1573.0,3.0
Single Family Resi,1.55,2019,1,13,1/8/19,1098.0,3.0
Single Family Resi,1.04,2019,1,13,1/18/19,1683.0,4.0
Single Family Resi,0.95,2019,1,13,1/13/19,1844.0,4.0
Single Family Resi,1.4,2019,1,13,1/30/19,1254.0,3.0
Single Family Resi,1.26,2019,1,13,1/26/19,1384.0,3.0
Single Family Resi,1.46,2019,1,13,1/14/19,1200.0,3.0
Single Family Resi,0.86,2019,1,13,1/4/19,2084.0,4.0
Condominium,1.22,2019,1,13,1/22/19,1473.0,2.0
Single Family Resi,1.34,2019,1,13,1/2/19,1342.0,3.0
Single Family Resi,1.19,2019,1,13,1/6/19,1503.0,3.0
Single Family Resi,1.2,2019,1,13,1/2/19,1502.0,3.0
Single Family Resi,1.32,2019,1,13,1/15/19,1401.0,3.0
Single Family Resi,1.29,2019,1,13,1/25/19,1438.0,3.0
Single Family Resi,1.44,2019,1,13,1/15/19,1281.0,3.0
Single Family Resi,1.25,2019,1,13,1/28/19,1485.0,3.0
Single Family Resi,0.98,2019,1,13,1/18/19,1909.0,3.0
Single Family Resi,0.99,2019,1,13,1/18/19,1907.0,3.0
Single Family Resi,1.17,2019,1,13,1/15/19,1614.0,3.0
Single Family Resi,1.26,2019,1,13,1/5/19,1509.0,3.0
Condominium,1.13,2019,1,13,1/21/19,1687.0,3.0
Single Family Resi,1.15,2019,1,13,1/7/19,1649.0,3.0
Single Family Resi,1.12,2019,1,13,1/18/19,1690.0,3.0
Single Family Resi,1.12,2019,1,13,1/24/19,1735.0,4.0
Single Family Resi,1.37,2019,1,13,1/16/19,1458.0,3.0
Condominium,1.15,2019,1,13,1/5/19,1741.0,3.0
Single Family Resi,0.83,2019,1,13,1/28/19,2800.0,4.0
Condominium,1.04,2019,1,13,1/20/19,2254.0,3.0
Duplex,0.53,2019,1,13,1/14/19,1700.0,2.0
Apartment,1.28,2019,1,13,1/30/19,780.0,2.0
Quadruplex,1.28,2019,1,13,1/11/19,780.0,2.0
Duplex,0.44,2019,1,13,1/26/19,2297.0,1.0
Duplex,1.11,2019,1,13,1/30/19,987.0,3.0
Condominium,1.19,2019,1,13,1/5/19,1008.0,2.0
Duplex,1.26,2019,1,13,1/25/19,990.0,3.0
Single Family Resi,1.23,2019,1,13,1/30/19,1014.0,3.0
Duplex,1.31,2019,1,13,1/18/19,957.0,3.0
Duplex,0.59,2019,1,13,1/1/19,2102.0,2.0
Duplex,0.41,2019,1,13,1/21/19,3192.0,3.0
Duplex,0.49,2019,1,13,1/3/19,2624.0,3.0
Single Family Resi,0.93,2019,1,13,1/18/19,1456.0,3.0
Townhouse,0.94,2019,1,13,1/30/19,1514.0,3.0
Single Family Resi,1.27,2019,1,13,1/22/19,1140.0,3.0
Single Family Resi,1.15,2019,1,13,1/11/19,1353.0,3.0
Single Family Resi,1.04,2019,1,13,1/22/19,1491.0,4.0
Single Family Resi,1.37,2019,1,13,1/1/19,1129.0,3.0
Duplex,1.67,2019,1,13,1/13/19,957.0,3.0
Single Family Resi,1.27,2019,1,13,1/9/19,1297.0,3.0
Single Family Resi,0.86,2019,1,13,1/31/19,1919.0,4.0
Single Family Resi,1.11,2019,1,13,1/10/19,1534.0,3.0
Single Family Resi,1.06,2019,1,13,1/9/19,1611.0,4.0
Single Family Resi,1.14,2019,1,13,1/7/19,1512.0,3.0
Single Family Resi,1.21,2019,1,13,1/8/19,1423.0,3.0
Single Family Resi,1.13,2019,1,13,1/14/19,1545.0,3.0
Single Family Resi,1.11,2019,1,13,1/31/19,1624.0,3.0
Single Family Resi,1.1,2019,1,13,1/17/19,1675.0,4.0
Single Family Resi,1.12,2019,1,13,1/9/19,1653.0,3.0
Single Family Resi,1.05,2019,1,13,1/18/19,1763.0,3.0
Single Family Resi,0.89,2019,1,13,1/23/19,2118.0,4.0
Single Family Resi,0.93,2019,1,13,1/22/19,2029.0,4.0
Single Family Resi,0.89,2019,1,13,1/1/19,2194.0,4.0
Single Family Resi,0.96,2019,1,13,1/8/19,2089.0,4.0
Single Family Resi,0.86,2019,1,13,1/28/19,2407.0,5.0
Single Family Resi,0.91,2019,1,13,1/26/19,2311.0,4.0
Apartment,0.16,2019,1,13,1/25/19,4900.0,0.0
Condominium,2.1,2019,1,13,1/20/19,525.0,1.0
Condominium,2.06,2019,1,13,1/7/19,608.0,1.0
Condominium,1.99,2019,1,13,1/21/19,954.0,2.0
Condominium,2.2,2019,1,13,1/25/19,865.0,1.0
Condominium,2.64,2019,1,13,1/7/19,756.0,1.0
Condominium,2.55,2019,1,13,1/5/19,782.0,1.0
Condominium,2.8,2019,1,13,1/16/19,715.0,1.0
Condominium,2.27,2019,1,13,1/18/19,923.0,1.0
Condominium,2.5,2019,1,13,1/21/19,919.0,1.0
Condominium,3.11,2019,1,13,1/14/19,770.0,1.0
Condominium,3.15,2019,1,13,1/30/19,760.0,1.0
Condominium,2.49,2019,1,13,1/15/19,1005.0,1.0
Condominium,3.63,2019,1,13,1/1/19,688.0,1.0
Condominium,2.48,2019,1,13,1/6/19,1030.0,1.0
Condominium,2.46,2019,1,13,1/25/19,1095.0,1.0
Condominium,2.35,2019,1,13,1/15/19,1191.0,1.0
Condominium,3.11,2019,1,13,1/13/19,966.0,3.0
Condominium,4.14,2019,1,13,1/19/19,846.0,1.0
Condominium,3.76,2019,1,13,1/1/19,983.0,2.0
Condominium,2.04,2019,1,13,1/9/19,1884.0,2.0
Condominium,4.81,2019,1,13,1/31/19,806.0,1.0
Condominium,3.91,2019,1,13,1/26/19,1471.0,2.0
Condominium,4.59,2019,1,13,1/31/19,1523.0,2.0
Condominium,5.47,2019,1,13,1/21/19,1587.0,2.0
Condominium,5.1,2019,1,13,1/5/19,1717.0,2.0
Single Family Resi,0.78,2019,1,13,1/1/19,1920.0,2.0
Single Family Resi,1.26,2019,1,13,1/22/19,1407.0,3.0
Duplex,1.22,2019,1,13,1/26/19,1553.0,3.0
Single Family Resi,1.22,2019,1,13,1/15/19,1601.0,3.0
Duplex,1.14,2019,1,13,1/20/19,1750.0,2.0
Single Family Resi,1.04,2019,1,13,1/29/19,1975.0,3.0
Single Family Resi,0.98,2019,1,13,1/16/19,2133.0,4.0
Duplex,0.95,2019,1,13,1/17/19,2200.0,3.0
Single Family Resi,1.21,2019,1,13,1/14/19,1770.0,2.0
Single Family Resi,1.15,2019,1,13,1/14/19,2001.0,4.0
Single Family Resi,1.35,2019,1,13,1/22/19,1707.0,3.0
Single Family Resi,1.13,2019,1,13,1/29/19,2086.0,3.0
Single Family Resi,1.23,2019,1,13,1/18/19,2026.0,3.0
Single Family Resi,0.9,2019,1,13,1/18/19,2899.0,5.0
Condominium,1.02,2019,1,13,1/28/19,2637.0,3.0
Single Family Resi,1.01,2019,1,13,1/1/19,2675.0,4.0
Single Family Resi,1.22,2019,1,13,1/19/19,2415.0,3.0
Single Family Resi,0.99,2019,1,13,1/14/19,3017.0,5.0
Condominium,1.38,2019,1,13,1/18/19,2324.0,3.0
Single Family Resi,1.01,2019,1,13,1/12/19,3458.0,4.0
Single Family Resi,0.97,2019,1,13,1/14/19,3607.0,4.0
Single Family Resi,1.57,2019,1,13,1/18/19,2350.0,3.0
Single Family Resi,1.02,2019,1,13,1/8/19,3673.0,5.0
Single Family Resi,1.24,2019,1,13,1/15/19,3871.0,4.0
Duplex,1.38,2019,1,13,1/18/19,939.0,3.0
Townhouse,1.26,2019,1,13,1/18/19,1089.0,2.0
Single Family Resi,1.18,2019,1,13,1/17/19,1180.0,2.0
Single Family Resi,1.11,2019,1,13,1/9/19,1307.0,3.0
Single Family Resi,1.29,2019,1,13,1/10/19,1157.0,3.0
Single Family Resi,1.26,2019,1,13,1/29/19,1187.0,3.0
Condominium,1.02,2019,1,13,1/12/19,1476.0,2.0
Single Family Resi,1.06,2019,1,13,1/4/19,1434.0,3.0
Single Family Resi,1.31,2019,1,13,1/31/19,1180.0,3.0
Condominium,1.08,2019,1,13,1/25/19,1473.0,2.0
Single Family Resi,0.81,2019,1,13,1/25/19,1959.0,3.0
Single Family Resi,1.14,2019,1,13,1/28/19,1400.0,4.0
Single Family Resi,1.12,2019,1,13,1/25/19,1426.0,3.0
Single Family Resi,0.91,2019,1,13,1/19/19,1779.0,3.0
Single Family Resi,1.17,2019,1,13,1/1/19,1405.0,3.0
Single Family Resi,1.05,2019,1,13,1/24/19,1609.0,3.0
Single Family Resi,0.8,2019,1,13,1/18/19,2114.0,3.0
Single Family Resi,1.0,2019,1,13,1/17/19,1692.0,3.0
Single Family Resi,1.02,2019,1,13,1/19/19,1717.0,3.0
Single Family Resi,0.81,2019,1,13,1/15/19,2164.0,4.0
Single Family Resi,0.83,2019,1,13,1/12/19,2173.0,3.0
Single Family Resi,0.83,2019,1,13,1/1/19,2273.0,4.0
Single Family Resi,0.96,2019,1,13,1/13/19,1977.0,3.0
Single Family Resi,0.8,2019,1,13,1/19/19,2362.0,4.0
Single Family Resi,0.96,2019,1,13,1/1/19,2002.0,4.0
Single Family Resi,1.04,2019,1,13,1/25/19,1876.0,3.0
Single Family Resi,0.89,2019,1,13,1/18/19,2187.0,3.0
Single Family Resi,0.7,2019,1,13,1/31/19,2857.0,4.0
Single Family Resi,0.99,2019,1,13,1/31/19,2023.0,4.0
Single Family Resi,1.79,2019,1,13,1/14/19,1115.0,3.0
Single Family Resi,1.03,2019,1,13,1/1/19,1940.0,4.0
Single Family Resi,0.9,2019,1,13,1/19/19,2290.0,5.0
Single Family Resi,0.84,2019,1,13,1/15/19,2508.0,4.0
Single Family Resi,1.04,2019,1,13,1/31/19,2209.0,4.0
Duplex,1.04,2019,1,13,1/16/19,955.0,2.0
Condominium,1.19,2019,1,13,1/12/19,1049.0,2.0
Single Family Resi,1.09,2019,1,13,1/2/19,1356.0,3.0
Single Family Resi,1.13,2019,1,13,1/15/19,1318.0,3.0
Single Family Resi,1.32,2019,1,13,1/1/19,1138.0,3.0
Single Family Resi,0.82,2019,1,13,1/21/19,1882.0,3.0
Single Family Resi,0.76,2019,1,13,1/3/19,2105.0,3.0
Single Family Resi,0.64,2019,1,13,1/1/19,2487.0,4.0
Single Family Resi,1.08,2019,1,13,1/25/19,1472.0,4.0
Single Family Resi,0.77,2019,1,13,1/10/19,2081.0,3.0
Single Family Resi,0.78,2019,1,13,1/7/19,2078.0,3.0
Single Family Resi,1.09,2019,1,13,1/15/19,1508.0,3.0
Single Family Resi,0.98,2019,1,13,1/14/19,1704.0,3.0
Single Family Resi,1.3,2019,1,13,1/28/19,1309.0,3.0
Single Family Resi,1.03,2019,1,13,1/5/19,1657.0,3.0
Single Family Resi,1.16,2019,1,13,1/24/19,1508.0,3.0
Single Family Resi,1.03,2019,1,13,1/20/19,1702.0,3.0
Single Family Resi,0.69,2019,1,13,1/11/19,2520.0,4.0
Single Family Resi,0.88,2019,1,13,1/28/19,2042.0,4.0
Single Family Resi,0.88,2019,1,13,1/25/19,2092.0,4.0
Single Family Resi,0.85,2019,1,13,1/28/19,2231.0,4.0
Single Family Resi,0.77,2019,1,13,1/18/19,2514.0,4.0
Single Family Resi,0.82,2019,1,13,1/18/19,2416.0,5.0
Single Family Resi,0.93,2019,1,13,1/14/19,2268.0,4.0
Single Family Resi,1.06,2019,1,13,1/31/19,2173.0,3.0
Duplex,0.61,2019,1,13,1/2/19,2038.0,2.0
Duplex,1.41,2019,1,13,1/15/19,960.0,3.0
Condominium,1.47,2019,1,13,1/7/19,1120.0,2.0
Single Family Resi,0.85,2019,1,13,1/21/19,2346.0,4.0
Single Family Resi,0.85,2019,1,13,1/18/19,2363.0,4.0
Single Family Resi,0.97,2019,1,13,1/1/19,2259.0,4.0
Single Family Resi,0.91,2019,1,13,1/3/19,2848.0,4.0
Single Family Resi,1.21,2019,1,13,1/8/19,2635.0,4.0
Single Family Resi,1.12,2019,1,13,1/24/19,1336.0,3.0
Single Family Resi,0.91,2019,1,13,1/14/19,1643.0,3.0
Single Family Resi,0.99,2019,1,13,1/24/19,1522.0,3.0
Single Family Resi,1.0,2019,1,13,1/9/19,1643.0,3.0
Single Family Resi,1.01,2019,1,13,1/19/19,1753.0,3.0
Single Family Resi,0.79,2019,1,13,1/29/19,2356.0,4.0
Condominium,1.54,2019,1,13,1/15/19,608.0,1.0
Condominium,1.54,2019,1,13,1/14/19,608.0,1.0
Condominium,1.54,2019,1,13,1/2/19,608.0,1.0
Condominium,1.35,2019,1,13,1/3/19,706.0,1.0
See Remarks,1.22,2019,1,13,1/15/19,800.0,1.0
Condominium,1.41,2019,1,13,1/11/19,918.0,2.0
Condominium,1.4,2019,1,13,1/9/19,999.0,2.0
Single Family Resi,1.17,2019,1,13,1/9/19,1672.0,3.0
Single Family Resi,1.13,2019,1,13,1/1/19,2083.0,3.0
Single Family Resi,1.05,2019,1,13,1/6/19,2387.0,4.0
Single Family Resi,0.84,2019,1,13,1/30/19,3563.0,4.0
Single Family Resi,1.13,2019,1,13,1/26/19,3186.0,4.0
Single Family Resi,0.93,2019,1,13,1/28/19,5393.0,4.0
Single Family Resi,1.01,2019,1,13,1/1/19,5141.0,5.0
Single Family Resi,1.79,2019,1,13,1/1/19,8401.0,6.0
Condominium,1.07,2019,1,13,1/20/19,1207.0,2.0
Single Family Resi,1.03,2019,1,13,1/7/19,1699.0,4.0
Single Family Resi,0.98,2019,1,13,1/16/19,1834.0,3.0
Single Family Resi,1.22,2019,1,13,1/3/19,1500.0,3.0
Single Family Resi,0.79,2019,1,13,1/25/19,2342.0,4.0
