,BLACK,HHSEX,METRO,HHGRAD,HHMAR,HHCITSHP,HHAGE,NUMPEOPLE,HINCP,DIVISION,OWNER
36817,0.0,1,1.0,39,4,1,54,2,4.000867721531227,3,0.0
36818,0.0,2,1.0,45,1,1,68,2,4.968482948553935,3,1.0
36819,0.0,2,1.0,44,1,1,41,3,5.060697840353612,8,1.0
36820,0.0,1,1.0,40,6,1,25,1,4.3979400086720375,8,0.0
36821,0.0,2,1.0,45,3,1,80,1,4.361727836017593,6,0.0
36822,0.0,2,1.0,33,3,4,85,2,4.195899652409234,7,0.0
36823,0.0,2,1.0,39,6,1,19,1,4.230448921378274,3,0.0
36824,1.0,2,1.0,40,6,1,28,2,4.518513939877887,8,0.0
36826,0.0,2,1.0,45,4,4,39,2,4.748188027006201,7,1.0
36827,0.0,2,1.0,44,6,1,26,3,4.863322860120456,6,0.0
36828,0.0,2,1.0,40,6,1,29,1,4.6020599913279625,3,0.0
36830,0.0,1,1.0,41,1,1,62,2,4.778151250383644,3,1.0
36831,0.0,1,1.0,38,4,5,36,2,4.770852011642144,7,0.0
36832,1.0,1,1.0,44,6,1,26,2,4.676693609624866,6,1.0
36833,0.0,1,1.0,44,1,1,53,4,5.012837224705172,3,1.0
36834,1.0,2,1.0,40,6,1,42,6,4.586587304671755,6,1.0
36835,0.0,2,0.0,39,1,1,66,2,4.315970345456917,3,1.0
36836,0.0,2,1.0,39,6,1,20,2,4.544068044350276,3,0.0
36838,0.0,2,1.0,40,3,1,85,1,4.2552725051033065,3,1.0
36839,0.0,1,1.0,39,6,4,28,3,4.301029995663981,3,0.0
36840,0.0,2,1.0,44,6,1,30,3,4.9084850188786495,3,1.0
36841,1.0,1,1.0,41,6,5,27,2,4.748188027006201,3,0.0
36842,0.0,2,1.0,44,1,1,36,2,4.8061799739838875,3,0.0
36843,0.0,1,0.0,39,1,1,52,2,4.740362689494244,3,1.0
36844,0.0,1,1.0,39,1,1,65,2,5.260071387985075,3,1.0
36845,0.0,1,1.0,44,6,1,52,1,4.854306041801081,3,0.0
36846,0.0,1,1.0,44,1,1,49,3,4.591109147766183,3,1.0
36848,0.0,2,1.0,44,1,1,43,6,4.825101411598003,8,1.0
36849,0.0,1,1.0,44,1,1,62,4,5.14923143289146,3,1.0
36850,0.0,1,1.0,45,1,1,58,2,5.533009022495485,3,1.0
36851,0.0,1,1.0,44,1,4,66,3,4.845098040014257,3,1.0
36852,0.0,2,1.0,43,1,1,48,2,5.071882007306125,4,1.0
36853,0.0,2,1.0,39,1,1,57,2,4.547774705387822,3,1.0
36854,0.0,2,1.0,45,1,1,68,2,4.802773725291976,3,1.0
36856,0.0,1,0.0,39,1,1,53,4,5.021189299069938,3,1.0
36857,0.0,1,1.0,41,1,1,52,3,4.8750612633917,4,0.0
36858,0.0,2,1.0,44,1,1,65,2,4.699056854547668,3,1.0
36859,0.0,2,1.0,40,4,1,66,2,4.701567985055927,3,1.0
36860,0.0,2,1.0,39,1,1,67,2,4.919078092376074,3,1.0
36861,0.0,2,1.0,44,1,1,40,2,5.093421685162235,7,1.0
36864,0.0,2,1.0,38,1,4,55,6,5.1303337684950066,7,1.0
36865,0.0,2,1.0,44,1,1,41,2,5.0,4,1.0
36866,0.0,2,1.0,33,1,5,45,6,4.682145076373832,7,1.0
36867,0.0,1,1.0,45,1,1,61,2,4.884795363948981,4,1.0
36868,0.0,1,1.0,45,4,1,71,1,4.662757831681574,7,1.0
36869,0.0,1,1.0,44,1,1,39,4,4.780317312140151,7,0.0
36870,0.0,1,1.0,44,2,1,56,1,5.17897694729317,4,0.0
36873,0.0,2,1.0,44,6,1,32,1,4.556302500767287,4,0.0
36875,0.0,2,1.0,42,4,4,67,3,4.835690571492425,4,1.0
36876,0.0,2,1.0,40,4,1,51,2,4.653212513775344,6,0.0
36877,0.0,1,1.0,45,1,1,57,3,5.231418613908303,9,1.0
36878,0.0,1,0.0,37,1,1,70,2,4.783903579272735,4,1.0
36880,0.0,2,1.0,40,4,1,79,1,4.290034611362518,4,1.0
36882,0.0,1,1.0,39,1,1,67,3,4.6551384348113825,9,1.0
36883,1.0,2,0.0,35,3,1,79,2,4.113943352306837,6,1.0
36884,0.0,2,0.0,42,1,1,42,4,4.799340549453582,4,0.0
36885,0.0,2,0.0,40,1,1,77,2,4.752048447819439,9,1.0
36886,0.0,1,1.0,36,6,4,33,1,4.740362689494244,4,1.0
36887,0.0,1,1.0,39,1,1,76,2,4.859738566197147,9,1.0
36888,1.0,1,1.0,39,5,1,59,2,4.826074802700826,5,0.0
36889,1.0,1,1.0,39,1,1,52,5,5.071882007306125,5,0.0
36890,0.0,1,0.0,39,3,1,78,1,4.079181246047625,6,1.0
36891,0.0,2,0.0,39,3,1,73,1,4.225309281725863,4,0.0
36892,0.0,2,0.0,45,1,1,28,2,5.283301228703549,9,1.0
36894,0.0,1,0.0,39,1,1,70,2,4.237794993273923,6,1.0
36896,0.0,2,1.0,45,1,1,45,5,5.05307844348342,5,1.0
36897,0.0,2,1.0,44,1,1,50,5,4.740362689494244,5,1.0
36898,0.0,1,1.0,44,1,1,61,2,5.173186268412274,4,1.0
36900,0.0,2,1.0,43,4,1,65,2,5.17897694729317,9,1.0
36901,0.0,1,0.0,44,4,1,39,3,5.0,6,1.0
36902,0.0,2,0.0,40,1,1,61,2,4.787460474518415,4,1.0
36903,0.0,2,1.0,39,3,1,52,2,4.556302500767287,7,1.0
36904,0.0,2,1.0,40,6,1,29,1,4.6020599913279625,2,1.0
36905,0.0,2,1.0,44,1,1,58,2,4.954242509439325,2,1.0
36906,0.0,2,1.0,45,1,1,33,4,5.498310553789601,2,1.0
36907,0.0,2,1.0,44,3,1,85,2,4.888740960682893,2,1.0
36910,0.0,2,1.0,39,4,1,61,2,4.5910646070264995,2,0.0
36913,0.0,1,1.0,44,4,1,71,1,4.676693609624866,2,1.0
36914,0.0,1,1.0,39,4,1,64,1,4.307496037913213,2,1.0
36915,1.0,1,1.0,39,1,1,80,3,4.079181246047625,7,1.0
36916,0.0,1,1.0,39,6,2,48,3,4.812913356642856,2,0.0
36917,0.0,2,1.0,44,1,1,35,6,5.049218022670182,2,1.0
36919,1.0,2,1.0,40,1,1,67,2,4.511883360978874,2,0.0
36921,0.0,1,1.0,44,6,1,22,2,4.301029995663981,2,0.0
36923,1.0,2,1.0,39,4,1,32,1,4.301029995663981,2,1.0
36924,0.0,2,1.0,44,4,1,30,2,5.0,2,1.0
36925,1.0,1,1.0,42,6,1,46,1,5.096910013008056,2,1.0
36926,0.0,2,1.0,45,4,1,73,1,4.041392685158225,2,1.0
36927,1.0,2,1.0,45,1,1,60,2,4.911157608739977,7,1.0
36928,0.0,2,1.0,40,3,1,85,1,4.213252052196396,2,1.0
36929,0.0,2,1.0,44,1,1,52,4,5.164650215934297,2,1.0
36932,1.0,2,1.0,43,6,1,48,2,4.6020599913279625,5,0.0
36934,0.0,1,1.0,38,2,1,40,1,4.4996870826184034,5,0.0
36935,1.0,1,1.0,42,1,1,63,2,4.875084425146427,5,1.0
36937,0.0,1,1.0,44,4,1,57,1,5.079181246047625,5,1.0
36938,0.0,1,1.0,41,1,1,66,2,4.7160033436347994,5,0.0
36939,0.0,1,1.0,38,1,1,60,2,4.625312450961674,5,1.0
36940,1.0,1,1.0,39,6,1,30,1,4.342422680822207,5,0.0
36941,1.0,1,1.0,40,1,3,34,5,4.740362689494244,5,1.0
36942,1.0,1,1.0,39,6,1,60,1,4.380211241711606,5,0.0
36943,0.0,1,1.0,44,6,1,30,1,4.6020599913279625,5,0.0
36946,0.0,1,1.0,47,1,1,76,2,4.755112266395071,5,1.0
36947,0.0,1,1.0,44,1,1,45,4,5.225309281725863,2,1.0
36948,0.0,2,1.0,40,1,1,66,2,4.835056101720117,5,1.0
36949,0.0,2,1.0,41,3,1,67,1,4.399673721481038,5,0.0
36950,0.0,2,1.0,40,1,1,48,3,4.672097857935717,5,1.0
36951,0.0,2,1.0,40,4,1,72,1,4.365487984890899,5,0.0
36952,0.0,2,1.0,45,1,1,59,2,5.569373909615046,5,1.0
36953,0.0,1,1.0,39,5,1,54,2,5.113943352306837,2,0.0
36954,0.0,1,1.0,44,1,1,68,2,4.691965102767361,5,1.0
36955,0.0,1,1.0,45,1,1,48,4,5.03181227133037,5,1.0
36957,0.0,1,1.0,39,1,1,38,4,4.505149978319906,7,1.0
36959,0.0,1,1.0,45,1,1,46,2,4.903089986991944,5,1.0
36960,0.0,1,1.0,38,1,1,72,2,4.518513939877887,7,1.0
36963,0.0,1,1.0,39,1,1,38,4,4.886490725172482,7,1.0
36964,0.0,1,1.0,44,1,1,78,2,4.722633922533812,5,1.0
36965,0.0,1,1.0,39,4,5,65,1,4.301029995663981,7,0.0
36966,0.0,1,1.0,44,6,1,31,1,4.9344984512435675,5,0.0
36967,1.0,2,1.0,44,3,1,66,1,4.845098040014257,2,0.0
36968,0.0,1,1.0,45,1,1,41,4,5.161368002234975,2,0.0
36969,0.0,1,1.0,44,4,1,64,2,5.068185861746161,3,1.0
36971,0.0,1,1.0,42,1,1,59,5,5.104828403653656,3,1.0
36972,0.0,1,1.0,45,6,4,40,1,5.113943352306837,2,0.0
36973,0.0,1,1.0,41,6,1,22,2,4.477121254719663,3,1.0
36974,0.0,1,1.0,32,1,4,65,2,4.61066016308988,2,1.0
36975,1.0,1,1.0,40,3,4,36,2,4.845098040014257,2,1.0
36976,0.0,1,1.0,41,4,5,64,1,4.545554507234065,2,1.0
36977,1.0,2,1.0,37,6,1,52,4,4.6785183790401135,2,0.0
36979,0.0,2,1.0,43,2,1,34,3,4.799340549453582,9,0.0
36980,0.0,1,1.0,46,1,1,56,4,4.991226075692495,9,1.0
36981,0.0,1,1.0,39,4,4,68,1,5.3979400086720375,9,1.0
36982,1.0,1,1.0,39,2,4,60,1,4.477121254719663,2,0.0
36983,0.0,2,1.0,44,4,4,71,1,4.7923916894982534,9,0.0
36984,0.0,2,1.0,39,4,1,62,1,4.204119982655925,2,0.0
36985,1.0,1,1.0,36,4,3,72,2,4.346352974450639,2,0.0
36986,0.0,2,1.0,45,6,1,37,1,4.954242509439325,2,0.0
36987,0.0,1,1.0,40,1,1,85,2,4.994625053768605,3,1.0
36988,0.0,1,1.0,39,1,1,45,3,5.285602311285613,3,1.0
36990,1.0,2,1.0,44,2,4,42,3,4.498310553789601,2,0.0
36992,0.0,2,1.0,40,4,1,57,1,5.181843587944773,2,1.0
36994,0.0,1,1.0,45,1,1,75,2,4.824125833916549,9,1.0
36995,0.0,1,1.0,44,4,4,51,4,5.453318340047038,9,0.0
36996,0.0,1,1.0,42,6,1,41,1,4.653212513775344,9,0.0
36997,0.0,2,1.0,40,3,1,69,3,5.681964458994683,9,1.0
36998,0.0,2,1.0,44,2,1,63,1,4.176091259055681,2,0.0
36999,0.0,2,1.0,45,6,1,41,1,4.8750612633917,2,0.0
37000,1.0,2,1.0,38,6,4,61,2,4.447158031342219,2,0.0
37001,0.0,1,1.0,39,1,5,70,2,4.1003705451175625,2,0.0
37002,0.0,2,1.0,44,4,1,52,2,4.7160033436347994,9,0.0
37003,0.0,2,1.0,39,4,5,61,2,4.14921911265538,2,0.0
37005,1.0,2,1.0,37,4,4,51,3,4.414973347970818,2,0.0
37006,0.0,1,1.0,39,1,1,72,2,4.232996110392154,3,1.0
37007,0.0,2,1.0,45,1,5,37,4,5.447158031342219,2,0.0
37008,0.0,1,1.0,44,6,5,43,1,5.225309281725863,9,0.0
37009,0.0,1,1.0,44,4,1,26,2,4.778151250383644,9,0.0
37010,0.0,2,1.0,45,1,4,37,4,5.505149978319906,2,0.0
37011,0.0,2,1.0,42,6,4,41,2,4.698970004336019,2,0.0
37013,0.0,2,1.0,38,1,1,85,2,4.2552725051033065,2,1.0
37014,0.0,1,1.0,32,6,5,41,5,4.378397900948138,2,0.0
37015,1.0,1,1.0,43,6,1,27,1,4.672097857935717,2,0.0
37016,0.0,1,1.0,38,1,5,30,5,4.778151250383644,2,0.0
37017,0.0,2,1.0,40,6,1,41,2,4.271841606536499,9,0.0
37018,0.0,1,1.0,39,1,4,47,4,4.863322860120456,2,0.0
37019,0.0,2,1.0,39,1,1,52,3,4.785329835010767,2,0.0
37020,1.0,2,1.0,44,6,2,48,4,4.61066016308988,2,1.0
37021,0.0,2,1.0,44,6,1,25,4,5.003029470553618,2,0.0
37022,1.0,2,1.0,41,1,4,77,2,4.594392550375427,2,1.0
37024,1.0,2,1.0,41,6,1,49,2,4.6020599913279625,2,0.0
37027,0.0,1,1.0,47,1,1,69,2,4.968482948553935,9,1.0
37029,0.0,2,1.0,45,4,1,52,2,4.738780558484369,3,1.0
37031,0.0,2,1.0,44,3,4,69,2,5.0,3,1.0
37032,0.0,1,1.0,45,1,1,38,4,5.3979400086720375,3,1.0
37033,0.0,1,1.0,44,1,1,27,2,5.02938377768521,3,1.0
37034,0.0,2,1.0,41,3,1,85,1,4.685741738602264,3,0.0
37035,0.0,2,1.0,45,1,1,70,2,4.7160033436347994,4,1.0
37036,0.0,1,1.0,44,1,1,40,5,5.235528446907549,3,1.0
37037,1.0,1,1.0,40,1,1,69,2,4.832508912706237,5,1.0
37039,0.0,1,1.0,42,1,1,27,3,4.681241237375588,5,0.0
37040,0.0,1,1.0,44,6,1,43,1,4.778151250383644,6,1.0
37041,0.0,1,1.0,46,1,4,78,2,5.068185861746161,3,1.0
37042,0.0,1,1.0,44,1,1,48,4,4.899273187317604,5,0.0
37043,0.0,2,1.0,39,3,4,85,1,4.623249290397901,6,1.0
37044,0.0,1,1.0,47,1,1,80,4,5.176091259055681,3,1.0
37046,0.0,1,1.0,37,1,1,52,3,4.903089986991944,6,1.0
37047,0.0,1,1.0,39,1,1,23,2,4.3979400086720375,5,0.0
37049,0.0,1,1.0,44,1,1,57,3,5.487703863163726,3,1.0
37051,0.0,2,1.0,39,1,1,78,2,4.444044795918076,6,1.0
37052,0.0,2,1.0,44,4,4,53,3,5.079181246047625,3,1.0
37053,0.0,2,1.0,45,6,1,85,1,4.041392685158225,3,1.0
37054,0.0,2,1.0,44,1,1,63,2,5.086715663944882,5,1.0
37056,0.0,2,1.0,39,1,4,31,4,4.954242509439325,3,1.0
37057,0.0,2,1.0,44,1,1,55,3,5.32735893438633,3,1.0
37059,0.0,1,1.0,45,1,1,36,3,5.12057393120585,5,1.0
37060,0.0,1,1.0,40,3,1,65,1,4.176091259055681,6,0.0
37061,0.0,1,1.0,36,4,1,65,1,4.079181246047625,7,0.0
37062,1.0,1,1.0,40,5,4,66,2,4.767155866082181,3,0.0
37063,0.0,2,1.0,44,1,1,37,4,4.991226075692495,8,0.0
37065,0.0,1,1.0,34,1,1,70,2,4.909556029241175,3,1.0
37067,0.0,2,1.0,45,3,4,85,1,4.474216264076255,7,1.0
37068,0.0,2,1.0,39,5,4,73,1,4.079181246047625,7,1.0
37069,0.0,2,1.0,40,3,1,75,1,4.334453751150931,6,1.0
37070,0.0,2,1.0,44,5,1,49,3,4.6020599913279625,3,0.0
37071,0.0,1,1.0,42,1,1,71,3,4.7923916894982534,7,1.0
37072,0.0,1,1.0,40,6,1,29,1,4.531478917042255,7,0.0
37073,0.0,2,1.0,38,3,1,74,1,4.533390708017551,3,1.0
37076,0.0,1,1.0,39,1,1,32,5,5.079181246047625,8,1.0
37082,0.0,1,1.0,37,6,1,59,2,4.283301228703549,8,0.0
37084,0.0,1,1.0,38,1,1,68,2,4.929929560084588,3,1.0
37085,0.0,2,1.0,33,1,1,34,5,4.698970004336019,7,0.0
37086,0.0,2,1.0,42,3,1,67,1,4.431363764158987,3,1.0
37089,0.0,2,1.0,44,4,1,49,1,5.113943352306837,3,0.0
37091,1.0,2,0.0,45,4,1,61,1,4.301029995663981,6,1.0
37092,0.0,1,1.0,32,1,5,79,2,4.348304863048161,7,1.0
37093,0.0,2,1.0,39,3,5,61,3,4.982406928863795,7,1.0
37094,0.0,1,1.0,43,1,1,34,4,5.145507171409663,3,1.0
37095,0.0,1,1.0,41,6,1,38,2,5.02530586526477,3,1.0
37096,0.0,1,0.0,40,1,1,41,5,4.897627091290442,3,1.0
37098,0.0,1,1.0,41,1,4,33,3,4.892094602690481,4,0.0
37099,0.0,1,1.0,46,6,1,69,1,4.898725181589493,4,1.0
37100,0.0,2,1.0,37,3,1,77,2,4.346352974450639,3,1.0
37104,0.0,1,1.0,40,1,1,68,3,4.83695673705955,3,0.0
37105,0.0,2,1.0,45,1,1,48,2,5.161368002234975,7,1.0
37106,0.0,1,1.0,43,1,1,40,4,5.000867721531227,7,1.0
37108,0.0,1,1.0,42,1,1,44,3,4.76789761601809,7,1.0
37109,0.0,1,1.0,41,6,1,26,1,4.6020599913279625,5,1.0
37110,0.0,1,1.0,44,6,1,47,1,4.812913356642856,9,0.0
37111,0.0,1,1.0,45,1,1,59,2,5.0,5,1.0
37112,0.0,1,1.0,40,4,1,43,1,5.1804126328383235,4,1.0
37113,0.0,2,1.0,31,6,5,38,6,5.1003705451175625,5,0.0
37114,0.0,1,1.0,46,6,1,49,2,5.236033147117636,5,1.0
37115,0.0,2,1.0,44,3,1,72,1,5.1673173347481764,5,1.0
37116,0.0,1,1.0,45,4,1,53,4,5.239049093140191,5,1.0
37118,0.0,1,1.0,44,4,1,68,1,4.6020599913279625,9,0.0
37119,0.0,1,1.0,46,1,1,54,6,5.603144372620182,9,1.0
37120,0.0,2,1.0,36,6,1,35,4,4.301029995663981,9,0.0
37121,0.0,2,1.0,39,4,1,65,1,4.008600171761918,4,0.0
37122,0.0,2,1.0,39,1,1,27,3,5.08278537031645,5,0.0
37123,0.0,1,1.0,43,1,1,35,2,5.041392685158225,5,1.0
37124,0.0,1,1.0,41,6,4,31,3,4.845098040014257,5,0.0
37125,0.0,2,1.0,42,4,1,54,1,4.123851640967086,4,0.0
37126,0.0,2,1.0,45,1,1,60,2,5.033423755486949,4,1.0
37127,0.0,2,1.0,45,6,1,37,1,5.230704313612569,5,1.0
37128,0.0,1,1.0,40,2,3,58,1,5.278753600952829,5,0.0
37129,1.0,1,1.0,44,4,3,59,3,5.344392273685111,5,1.0
37130,0.0,1,1.0,44,1,4,57,4,5.65359838184329,5,1.0
37132,1.0,1,1.0,34,1,4,72,3,5.241795431295198,5,0.0
37134,1.0,2,1.0,40,6,3,34,7,4.0068937079479,5,0.0
37135,0.0,1,1.0,44,6,1,38,2,4.977723605288848,9,0.0
37136,1.0,2,1.0,35,3,1,80,1,4.227886704613674,4,0.0
37137,0.0,1,1.0,44,1,3,51,5,5.332438459915605,5,1.0
37139,1.0,2,1.0,43,1,1,70,3,4.535294120042771,5,1.0
37140,1.0,2,1.0,45,1,1,30,2,5.301029995663981,5,1.0
37141,0.0,1,1.0,45,1,1,52,2,5.378397900948138,5,1.0
37142,0.0,2,1.0,45,1,1,76,2,4.02530586526477,5,1.0
37144,0.0,1,1.0,39,1,1,56,2,5.404149249209695,4,1.0
37146,1.0,1,1.0,40,1,1,49,5,5.012837224705172,5,1.0
37147,0.0,1,1.0,45,1,1,36,4,5.282168778304642,5,1.0
37148,0.0,1,1.0,47,1,1,32,2,5.376211850282672,4,1.0
37149,0.0,2,0.0,39,4,1,56,2,4.1482940974347455,9,0.0
37152,0.0,1,1.0,44,1,1,37,4,4.093421685162235,6,0.0
37153,0.0,2,1.0,39,3,4,85,1,4.363611979892144,5,0.0
37154,0.0,2,1.0,34,4,5,49,4,5.02530586526477,5,0.0
37155,0.0,1,1.0,45,1,1,40,3,5.096910013008056,5,1.0
37157,0.0,2,1.0,40,1,1,56,4,4.690196080028514,9,1.0
37158,0.0,1,1.0,40,6,1,18,3,4.311753861055754,9,0.0
37160,0.0,2,1.0,43,5,1,60,2,5.071882007306125,5,0.0
37161,0.0,2,1.0,44,4,1,63,1,4.852784868680548,4,1.0
37164,0.0,1,1.0,44,6,1,31,1,5.079181246047625,5,0.0
37165,0.0,1,1.0,44,1,1,73,2,5.161379982607161,5,1.0
37166,0.0,1,1.0,39,1,4,46,7,4.959041392321094,5,0.0
37167,0.0,2,1.0,37,6,1,31,2,4.766858811021418,5,0.0
37170,0.0,1,1.0,45,6,1,36,1,5.136720567156407,9,1.0
37171,0.0,1,1.0,39,1,1,34,4,4.873320601815399,9,1.0
37172,0.0,2,1.0,45,6,1,59,1,4.838219221907626,5,1.0
37175,0.0,1,1.0,47,6,4,39,1,4.778151250383644,5,0.0
37176,1.0,2,1.0,45,6,1,37,1,4.956648579205203,5,1.0
37177,0.0,2,1.0,45,1,5,52,3,4.699056854547668,5,0.0
37178,0.0,1,1.0,43,1,3,33,3,4.929418925714293,5,0.0
37179,0.0,1,1.0,43,1,1,31,3,5.230448921378274,5,1.0
37180,0.0,2,1.0,44,1,1,39,4,5.531478917042255,5,1.0
37181,0.0,1,1.0,46,3,1,85,2,4.973127853599698,5,0.0
37182,0.0,2,1.0,45,1,1,49,4,5.185542154854375,5,1.0
37183,0.0,2,1.0,39,1,1,58,4,4.48572142648158,6,0.0
37184,0.0,1,1.0,47,1,1,68,2,5.403806610547423,4,1.0
37185,0.0,1,1.0,44,1,4,85,2,4.9656719712201065,5,0.0
37186,0.0,1,1.0,44,5,4,51,4,4.904174368284163,5,0.0
37187,0.0,2,1.0,45,1,1,35,2,5.2230024392104095,5,0.0
37188,0.0,2,1.0,34,3,4,85,1,4.158362492095249,5,0.0
37189,0.0,2,1.0,44,1,1,49,3,5.645422269349092,5,1.0
37190,0.0,2,1.0,45,4,1,33,3,5.071882007306125,5,0.0
37191,1.0,1,1.0,40,4,1,70,1,4.3979400086720375,5,0.0
37192,0.0,2,1.0,40,3,1,65,1,4.517195897949974,4,1.0
37193,0.0,2,1.0,40,6,1,45,2,4.845098040014257,9,1.0
37194,0.0,1,1.0,44,6,1,32,2,4.857332496431268,4,0.0
37195,0.0,1,1.0,45,1,1,73,2,5.627365856592733,5,1.0
37196,1.0,1,1.0,39,4,1,77,1,4.48572142648158,5,0.0
37197,0.0,2,1.0,39,3,1,80,1,4.225309281725863,4,0.0
37198,0.0,1,1.0,39,1,1,73,2,4.570542939881897,4,1.0
37200,0.0,2,1.0,37,1,5,31,5,4.544068044350276,5,0.0
37201,0.0,1,1.0,45,1,4,42,4,4.845098040014257,5,1.0
37202,0.0,2,1.0,44,1,3,38,3,5.292256071356476,5,1.0
37203,0.0,2,1.0,40,3,4,80,1,4.2552725051033065,5,1.0
37204,0.0,2,1.0,47,1,4,53,4,5.483444648098535,5,1.0
37205,1.0,2,1.0,39,4,1,80,1,4.079181246047625,6,1.0
37207,0.0,1,1.0,44,6,1,53,2,4.698970004336019,9,1.0
37208,0.0,1,1.0,43,1,1,46,4,5.0,9,1.0
37209,0.0,1,1.0,38,1,4,59,3,5.0,5,1.0
37210,0.0,2,1.0,44,1,3,49,4,5.478782867506599,5,1.0
37214,0.0,1,1.0,44,1,1,59,2,5.049218022670182,5,1.0
37215,0.0,1,1.0,41,1,1,74,4,4.96189547366785,6,1.0
37216,1.0,2,1.0,43,6,1,28,1,4.653212513775344,5,0.0
37217,1.0,1,1.0,44,6,1,42,2,4.789016326793375,5,0.0
37218,0.0,2,1.0,44,1,1,51,4,5.492760389026838,4,1.0
37219,0.0,1,1.0,40,1,3,60,2,4.8061799739838875,9,1.0
37220,1.0,2,1.0,43,1,1,60,4,5.092720644684099,5,1.0
37221,0.0,1,1.0,40,1,1,51,4,5.3979400086720375,5,1.0
37222,0.0,2,0.0,35,1,5,50,2,4.342422680822207,9,1.0
37225,1.0,1,1.0,36,4,4,71,1,4.648360010980932,5,0.0
37226,0.0,2,1.0,44,4,1,57,2,5.104179718720652,5,0.0
37227,1.0,2,1.0,40,6,4,23,4,5.146128035678238,5,0.0
37228,0.0,1,1.0,45,1,1,36,2,5.378397900948138,5,1.0
37230,0.0,1,1.0,45,1,1,39,5,5.204119982655925,5,1.0
37231,0.0,1,1.0,39,6,5,34,3,5.279666944048455,5,0.0
37232,0.0,1,1.0,39,1,1,61,2,4.57978359661681,7,1.0
37233,0.0,1,1.0,47,1,4,70,2,4.575187844927661,5,1.0
37234,0.0,2,1.0,44,1,1,41,5,4.864036182725775,2,1.0
37235,0.0,2,1.0,39,6,1,56,1,4.225309281725863,7,0.0
37236,0.0,1,1.0,40,1,1,61,2,4.892094602690481,5,1.0
37237,0.0,1,1.0,44,1,1,31,2,4.963787827345556,5,1.0
37239,0.0,1,1.0,44,1,1,63,2,5.670245853074124,7,1.0
37240,0.0,2,1.0,43,4,1,61,2,4.558708570533166,5,0.0
37241,1.0,1,1.0,43,6,1,26,1,4.698970004336019,5,0.0
37242,0.0,2,0.0,39,6,1,43,2,4.477121254719663,5,0.0
37243,0.0,1,1.0,39,1,1,46,3,4.730782275666389,2,0.0
37245,0.0,1,1.0,44,1,1,33,2,5.214854440466862,7,1.0
37246,0.0,1,1.0,47,1,1,65,2,4.845098040014257,5,1.0
37249,0.0,2,1.0,45,1,5,28,2,4.8750612633917,5,0.0
37250,0.0,1,1.0,44,3,1,74,1,5.283301228703549,5,1.0
37252,0.0,2,1.0,39,4,1,53,2,5.08278537031645,7,0.0
37253,1.0,2,1.0,47,4,1,52,2,5.532754378992498,7,0.0
37254,0.0,2,1.0,45,1,1,55,3,5.146128035678238,5,1.0
37256,0.0,1,1.0,43,1,1,43,2,4.812913356642856,5,0.0
37257,0.0,1,1.0,41,6,1,30,3,4.892094602690481,5,0.0
37260,0.0,2,1.0,41,1,1,57,2,4.544068044350276,5,1.0
37263,0.0,1,1.0,44,1,5,34,2,4.892094602690481,5,0.0
37264,0.0,1,1.0,40,1,1,36,2,4.785329835010767,5,1.0
37266,0.0,2,1.0,38,1,5,53,2,4.880813592280791,5,0.0
37267,0.0,2,0.0,34,3,1,62,2,4.752816431188271,5,0.0
37268,0.0,2,1.0,39,5,1,47,3,4.033423755486949,2,0.0
37270,0.0,2,1.0,39,6,1,43,4,4.707570176097937,5,0.0
37274,0.0,2,1.0,43,5,1,54,2,4.477121254719663,7,1.0
37275,0.0,2,1.0,39,1,1,78,2,4.033986365239606,7,1.0
37276,0.0,1,1.0,39,1,1,57,2,4.7664128471124,5,0.0
37277,0.0,1,0.0,40,1,1,62,3,4.176091259055681,5,1.0
37278,0.0,2,1.0,44,6,1,64,5,4.70926996097583,5,1.0
37279,0.0,1,1.0,42,4,1,39,2,4.903089986991944,9,0.0
37280,0.0,1,1.0,39,1,1,40,4,4.939519252618618,9,1.0
37282,1.0,1,1.0,40,1,1,68,5,4.654176541877961,9,1.0
37283,0.0,2,1.0,44,6,1,51,2,4.963787827345556,9,1.0
37284,1.0,2,1.0,39,5,1,39,5,4.280350693046006,5,0.0
37285,0.0,1,1.0,40,1,3,32,4,4.708420900134713,9,0.0
37286,0.0,1,1.0,39,1,4,64,2,5.139879086401237,9,1.0
37287,0.0,2,1.0,44,1,1,59,2,5.2552725051033065,9,1.0
37288,0.0,1,1.0,45,1,1,75,2,4.177536499929862,9,1.0
37289,1.0,2,1.0,39,4,1,73,2,4.518513939877887,9,1.0
37291,1.0,2,1.0,39,6,1,31,5,4.763427993562937,5,0.0
37292,0.0,2,1.0,39,1,1,78,2,4.70926996097583,5,1.0
37293,0.0,2,1.0,39,3,1,68,1,4.954242509439325,5,1.0
37294,0.0,1,1.0,39,1,1,39,3,5.0,9,0.0
37295,0.0,2,1.0,43,4,1,27,2,4.278753600952829,9,0.0
37296,0.0,2,1.0,43,1,1,29,2,4.954242509439325,9,1.0
37297,0.0,1,1.0,45,5,1,47,3,5.164352855784437,9,1.0
37298,0.0,2,1.0,44,1,1,41,5,5.0,9,1.0
37299,0.0,1,1.0,42,6,1,24,1,4.477121254719663,9,0.0
37300,0.0,2,1.0,47,1,1,38,3,5.380211241711606,9,1.0
37302,1.0,2,1.0,35,6,1,60,2,4.2552725051033065,5,0.0
