Property Sub Type,Close$/SqFt,Close_Year,Close_Month,close_month_index,Close Date
Apartment,1.74,2018,6,6,6/1/18
Quadruplex,0.93,2018,6,6,6/10/18
Duplex,0.67,2018,6,6,6/26/18
Duplex,0.42,2018,6,6,6/6/18
Quadruplex,0.98,2018,6,6,6/13/18
Quadruplex,0.23,2018,6,6,6/7/18
Duplex,1.79,2018,6,6,6/12/18
Duplex,0.79,2018,6,6,6/15/18
Condominium,2.36,2018,6,6,6/1/18
Duplex,1.26,2018,6,6,6/11/18
Duplex,0.76,2018,6,6,6/1/18
Duplex,1.49,2018,6,6,6/1/18
Single Family Resi,0.82,2018,6,6,6/18/18
Duplex,1.51,2018,6,6,6/4/18
Single Family Resi,1.21,2018,6,6,6/1/18
Duplex,0.83,2018,6,6,6/4/18
Duplex,0.63,2018,6,6,6/20/18
Single Family Resi,1.95,2018,6,6,6/19/18
Duplex,1.55,2018,6,6,6/5/18
Single Family Resi,1.84,2018,6,6,6/21/18
Duplex,0.89,2018,6,6,6/6/18
Single Family Resi,1.44,2018,6,6,6/28/18
Duplex,1.17,2018,6,6,6/15/18
Single Family Resi,1.19,2018,6,6,6/15/18
Single Family Resi,2.12,2018,6,6,6/16/18
Single Family Resi,1.38,2018,6,6,6/21/18
Townhouse,0.99,2018,6,6,6/25/18
Single Family Resi,1.55,2018,6,6,6/1/18
Duplex,0.77,2018,6,6,6/8/18
Single Family Resi,1.61,2018,6,6,6/15/18
Single Family Resi,1.94,2018,6,6,6/1/18
Single Family Resi,1.88,2018,6,6,6/1/18
Single Family Resi,1.82,2018,6,6,6/22/18
Single Family Resi,1.3,2018,6,6,6/17/18
Single Family Resi,1.14,2018,6,6,6/13/18
Single Family Resi,1.85,2018,6,6,6/25/18
Single Family Resi,1.46,2018,6,6,6/15/18
Single Family Resi,1.16,2018,6,6,6/20/18
Single Family Resi,1.87,2018,6,6,6/11/18
Condominium,1.33,2018,6,6,6/22/18
Townhouse,1.58,2018,6,6,6/26/18
Single Family Resi,1.63,2018,6,6,6/29/18
Single Family Resi,1.67,2018,6,6,6/2/18
Single Family Resi,1.13,2018,6,6,6/21/18
Single Family Resi,1.32,2018,6,6,6/1/18
Single Family Resi,1.16,2018,6,6,6/22/18
Single Family Resi,1.17,2018,6,6,6/25/18
Condominium,1.35,2018,6,6,6/15/18
Duplex,1.24,2018,6,6,6/20/18
Single Family Resi,1.3,2018,6,6,6/15/18
Single Family Resi,2.23,2018,6,6,6/25/18
Single Family Resi,1.84,2018,6,6,6/25/18
Single Family Resi,1.92,2018,6,6,6/11/18
Single Family Resi,2.38,2018,6,6,6/1/18
Single Family Resi,1.35,2018,6,6,6/20/18
Single Family Resi,1.46,2018,6,6,6/30/18
Single Family Resi,1.68,2018,6,6,6/8/18
Single Family Resi,1.79,2018,6,6,6/6/18
Single Family Resi,1.65,2018,6,6,6/1/18
Single Family Resi,1.16,2018,6,6,6/29/18
Single Family Resi,1.55,2018,6,6,6/1/18
Single Family Resi,1.25,2018,6,6,6/28/18
Single Family Resi,1.37,2018,6,6,6/29/18
Single Family Resi,0.83,2018,6,6,6/1/18
Single Family Resi,1.15,2018,6,6,6/25/18
Single Family Resi,1.15,2018,6,6,6/21/18
Single Family Resi,0.99,2018,6,6,6/20/18
Single Family Resi,1.07,2018,6,6,6/27/18
Single Family Resi,1.01,2018,6,6,6/10/18
Single Family Resi,1.03,2018,6,6,6/10/18
Single Family Resi,1.0,2018,6,6,6/1/18
Single Family Resi,0.87,2018,6,6,6/21/18
Single Family Resi,0.91,2018,6,6,6/14/18
Single Family Resi,1.26,2018,6,6,6/22/18
Condominium,1.8,2018,6,6,6/5/18
Condominium,2.21,2018,6,6,6/18/18
Apartment,1.32,2018,6,6,6/7/18
Apartment,2.57,2018,6,6,6/18/18
Apartment,2.13,2018,6,6,6/8/18
Apartment,1.81,2018,6,6,6/12/18
Apartment,2.15,2018,6,6,6/7/18
Condominium,2.28,2018,6,6,6/15/18
Apartment,1.34,2018,6,6,6/30/18
Apartment,2.16,2018,6,6,6/15/18
Apartment,2.66,2018,6,6,6/25/18
Apartment,1.49,2018,6,6,6/20/18
Apartment,1.42,2018,6,6,6/6/18
Condominium,2.4,2018,6,6,6/20/18
Condominium,2.4,2018,6,6,6/6/18
See Remarks,2.22,2018,6,6,6/1/18
Apartment,1.5,2018,6,6,6/13/18
Apartment,2.29,2018,6,6,6/7/18
Apartment,1.46,2018,6,6,6/22/18
Condominium,1.44,2018,6,6,6/30/18
Apartment,1.62,2018,6,6,6/29/18
Apartment,2.37,2018,6,6,6/14/18
Apartment,0.16,2018,6,6,6/4/18
Apartment,1.34,2018,6,6,6/4/18
Apartment,1.68,2018,6,6,6/1/18
See Remarks,2.15,2018,6,6,6/20/18
Condominium,2.18,2018,6,6,6/26/18
Apartment,2.93,2018,6,6,6/1/18
Condominium,1.53,2018,6,6,6/1/18
Apartment,2.48,2018,6,6,6/15/18
See Remarks,2.37,2018,6,6,6/5/18
Apartment,2.51,2018,6,6,6/7/18
Apartment,2.52,2018,6,6,6/22/18
Condominium,1.75,2018,6,6,6/21/18
Duplex,2.4,2018,6,6,6/1/18
Quadruplex,1.56,2018,6,6,6/12/18
Apartment,2.68,2018,6,6,6/18/18
Duplex,1.83,2018,6,6,6/26/18
Apartment,1.94,2018,6,6,6/19/18
Apartment,1.33,2018,6,6,6/20/18
Duplex,0.74,2018,6,6,6/21/18
Duplex,2.22,2018,6,6,6/15/18
Apartment,1.72,2018,6,6,6/28/18
Condominium,1.8,2018,6,6,6/29/18
See Remarks,1.67,2018,6,6,6/7/18
Apartment,1.86,2018,6,6,6/22/18
Townhouse,1.86,2018,6,6,6/20/18
Apartment,1.53,2018,6,6,6/20/18
Apartment,1.34,2018,6,6,6/11/18
Duplex,0.89,2018,6,6,6/6/18
Condominium,1.61,2018,6,6,6/1/18
Condominium,1.48,2018,6,6,6/1/18
See Remarks,1.42,2018,6,6,6/27/18
Duplex,1.55,2018,6,6,6/15/18
Single Family Resi,2.38,2018,6,6,6/24/18
Condominium,1.57,2018,6,6,6/15/18
Condominium,1.58,2018,6,6,6/29/18
Single Family Resi,3.51,2018,6,6,6/1/18
See Remarks,1.44,2018,6,6,6/24/18
Duplex,1.99,2018,6,6,6/7/18
Single Family Resi,2.51,2018,6,6,6/22/18
Single Family Resi,2.09,2018,6,6,6/22/18
Single Family Resi,1.43,2018,6,6,6/13/18
See Remarks,0.22,2018,6,6,6/28/18
Duplex,2.05,2018,6,6,6/14/18
Single Family Resi,1.9,2018,6,6,6/25/18
Single Family Resi,1.96,2018,6,6,6/5/18
Condominium,1.58,2018,6,6,6/16/18
Condominium,1.72,2018,6,6,6/19/18
Triplex,1.95,2018,6,6,6/8/18
Duplex,2.04,2018,6,6,6/8/18
Duplex,1.99,2018,6,6,6/18/18
Duplex,0.87,2018,6,6,6/30/18
Duplex,0.88,2018,6,6,6/13/18
Duplex,1.99,2018,6,6,6/5/18
Single Family Resi,2.28,2018,6,6,6/6/18
Single Family Resi,1.57,2018,6,6,6/1/18
Single Family Resi,1.82,2018,6,6,6/20/18
Triplex,2.1,2018,6,6,6/18/18
Triplex,2.1,2018,6,6,6/8/18
Duplex,1.8,2018,6,6,6/13/18
Single Family Resi,2.32,2018,6,6,6/1/18
Duplex,2.22,2018,6,6,6/6/18
Single Family Resi,2.57,2018,6,6,6/1/18
Single Family Resi,1.43,2018,6,6,6/15/18
Single Family Resi,1.25,2018,6,6,6/12/18
Duplex,1.78,2018,6,6,6/5/18
Single Family Resi,1.71,2018,6,6,6/21/18
Single Family Resi,1.44,2018,6,6,6/7/18
Condominium,1.7,2018,6,6,6/26/18
Single Family Resi,1.54,2018,6,6,6/12/18
Single Family Resi,1.3,2018,6,6,6/20/18
Triplex,1.64,2018,6,6,6/1/18
Single Family Resi,1.96,2018,6,6,6/4/18
Duplex,1.4,2018,6,6,6/22/18
Single Family Resi,1.88,2018,6,6,6/1/18
Duplex,1.76,2018,6,6,6/1/18
Single Family Resi,1.75,2018,6,6,6/8/18
Duplex,1.87,2018,6,6,6/1/18
Duplex,1.38,2018,6,6,6/22/18
Single Family Resi,1.0,2018,6,6,6/8/18
Single Family Resi,1.61,2018,6,6,6/11/18
Single Family Resi,1.86,2018,6,6,6/18/18
Single Family Resi,2.03,2018,6,6,6/22/18
Single Family Resi,2.22,2018,6,6,6/28/18
Single Family Resi,1.46,2018,6,6,6/22/18
Duplex,0.77,2018,6,6,6/27/18
Single Family Resi,1.53,2018,6,6,6/8/18
Single Family Resi,0.91,2018,6,6,6/11/18
Duplex,1.85,2018,6,6,6/4/18
Single Family Resi,1.77,2018,6,6,6/8/18
Single Family Resi,2.21,2018,6,6,6/8/18
Single Family Resi,1.07,2018,6,6,6/11/18
Single Family Resi,1.8,2018,6,6,6/5/18
Duplex,1.05,2018,6,6,6/23/18
Single Family Resi,1.72,2018,6,6,6/1/18
Single Family Resi,1.32,2018,6,6,6/1/18
Single Family Resi,1.55,2018,6,6,6/21/18
Single Family Resi,2.04,2018,6,6,6/1/18
Apartment,2.65,2018,6,6,6/29/18
Apartment,1.82,2018,6,6,6/14/18
Apartment,1.82,2018,6,6,6/20/18
See Remarks,3.6,2018,6,6,6/29/18
See Remarks,2.62,2018,6,6,6/24/18
Apartment,1.59,2018,6,6,6/18/18
Triplex,2.68,2018,6,6,6/11/18
Duplex,0.42,2018,6,6,6/5/18
Single Family Resi,1.79,2018,6,6,6/28/18
Duplex,1.21,2018,6,6,6/25/18
Duplex,1.91,2018,6,6,6/20/18
Condominium,2.1,2018,6,6,6/10/18
Apartment,1.9,2018,6,6,6/24/18
Duplex,0.96,2018,6,6,6/15/18
Apartment,1.97,2018,6,6,6/16/18
Condominium,2.27,2018,6,6,6/29/18
Duplex,2.9,2018,6,6,6/7/18
Apartment,1.97,2018,6,6,6/6/18
Single Family Resi,2.09,2018,6,6,6/11/18
Single Family Resi,2.16,2018,6,6,6/20/18
Single Family Resi,1.99,2018,6,6,6/8/18
Duplex,1.17,2018,6,6,6/20/18
Condominium,1.85,2018,6,6,6/18/18
Duplex,1.94,2018,6,6,6/6/18
Single Family Resi,1.79,2018,6,6,6/11/18
Single Family Resi,2.22,2018,6,6,6/1/18
Single Family Resi,2.14,2018,6,6,6/29/18
Duplex,1.52,2018,6,6,6/1/18
Single Family Resi,1.15,2018,6,6,6/1/18
Condominium,2.07,2018,6,6,6/21/18
Duplex,1.65,2018,6,6,6/19/18
Single Family Resi,1.28,2018,6,6,6/6/18
Condominium,1.15,2018,6,6,6/1/18
Single Family Resi,1.71,2018,6,6,6/1/18
Condominium,2.14,2018,6,6,6/19/18
Single Family Resi,2.29,2018,6,6,6/12/18
Duplex,2.22,2018,6,6,6/22/18
Single Family Resi,2.63,2018,6,6,6/13/18
Single Family Resi,2.53,2018,6,6,6/24/18
Single Family Resi,2.15,2018,6,6,6/30/18
Single Family Resi,1.4,2018,6,6,6/18/18
Single Family Resi,2.11,2018,6,6,6/1/18
Condominium,1.93,2018,6,6,6/5/18
Condominium,1.98,2018,6,6,6/15/18
Single Family Resi,1.92,2018,6,6,6/3/18
Single Family Resi,1.98,2018,6,6,6/6/18
Single Family Resi,1.61,2018,6,6,6/20/18
Single Family Resi,2.09,2018,6,6,6/22/18
Condominium,1.6,2018,6,6,6/1/18
Single Family Resi,2.08,2018,6,6,6/22/18
Single Family Resi,1.58,2018,6,6,6/30/18
Single Family Resi,1.56,2018,6,6,6/5/18
Single Family Resi,1.63,2018,6,6,6/15/18
Single Family Resi,1.93,2018,6,6,6/29/18
Single Family Resi,1.93,2018,6,6,6/26/18
Single Family Resi,1.86,2018,6,6,6/25/18
Duplex,3.29,2018,6,6,6/29/18
Single Family Resi,1.49,2018,6,6,6/5/18
Single Family Resi,1.0,2018,6,6,6/11/18
Single Family Resi,1.1,2018,6,6,6/3/18
Single Family Resi,1.14,2018,6,6,6/8/18
Single Family Resi,0.98,2018,6,6,6/6/18
Single Family Resi,1.01,2018,6,6,6/30/18
Single Family Resi,0.75,2018,6,6,6/19/18
Quadruplex,0.43,2018,6,6,6/21/18
Apartment,2.2,2018,6,6,6/11/18
Quadruplex,1.73,2018,6,6,6/18/18
Condominium,2.02,2018,6,6,6/1/18
See Remarks,2.49,2018,6,6,6/26/18
Condominium,2.04,2018,6,6,6/15/18
Single Family Resi,1.82,2018,6,6,6/25/18
Condominium,1.54,2018,6,6,6/18/18
Condominium,2.15,2018,6,6,6/13/18
Quadruplex,0.27,2018,6,6,6/23/18
Apartment,1.75,2018,6,6,6/1/18
Quadruplex,0.34,2018,6,6,6/15/18
Duplex,3.65,2018,6,6,6/5/18
Condominium,2.74,2018,6,6,6/1/18
Apartment,1.84,2018,6,6,6/5/18
Condominium,2.04,2018,6,6,6/20/18
Quadruplex,1.92,2018,6,6,6/1/18
Condominium,1.73,2018,6,6,6/18/18
Duplex,1.52,2018,6,6,6/1/18
Condominium,2.0,2018,6,6,6/30/18
Condominium,2.3,2018,6,6,6/17/18
Apartment,1.32,2018,6,6,6/18/18
Duplex,0.62,2018,6,6,6/14/18
Apartment,1.32,2018,6,6,6/25/18
Duplex,1.13,2018,6,6,6/28/18
Condominium,2.3,2018,6,6,6/1/18
Quadruplex,1.44,2018,6,6,6/8/18
Triplex,0.61,2018,6,6,6/5/18
Condominium,1.83,2018,6,6,6/4/18
Apartment,1.86,2018,6,6,6/7/18
Condominium,1.51,2018,6,6,6/8/18
Apartment,1.84,2018,6,6,6/30/18
Condominium,1.73,2018,6,6,6/27/18
Duplex,1.6,2018,6,6,6/1/18
Duplex,1.62,2018,6,6,6/15/18
Condominium,1.64,2018,6,6,6/1/18
Apartment,1.68,2018,6,6,6/11/18
Duplex,1.5,2018,6,6,6/13/18
Duplex,1.57,2018,6,6,6/19/18
Apartment,1.73,2018,6,6,6/7/18
Condominium,2.13,2018,6,6,6/15/18
Single Family Resi,2.14,2018,6,6,6/13/18
Single Family Resi,1.24,2018,6,6,6/20/18
Single Family Resi,2.08,2018,6,6,6/12/18
See Remarks,1.96,2018,6,6,6/18/18
Single Family Resi,2.6,2018,6,6,6/19/18
Apartment,1.73,2018,6,6,6/13/18
Condominium,1.59,2018,6,6,6/18/18
Condominium,1.26,2018,6,6,6/13/18
Single Family Resi,1.86,2018,6,6,6/1/18
Condominium,2.22,2018,6,6,6/22/18
Condominium,1.63,2018,6,6,6/15/18
Duplex,1.71,2018,6,6,6/29/18
Single Family Resi,1.97,2018,6,6,6/27/18
Duplex,1.3,2018,6,6,6/28/18
Condominium,1.88,2018,6,6,6/29/18
Single Family Resi,1.68,2018,6,6,6/1/18
Condominium,1.94,2018,6,6,6/11/18
Condominium,1.67,2018,6,6,6/1/18
Single Family Resi,2.01,2018,6,6,6/15/18
Single Family Resi,1.76,2018,6,6,6/1/18
Single Family Resi,2.44,2018,6,6,6/1/18
Single Family Resi,3.8,2018,6,6,6/21/18
Single Family Resi,1.66,2018,6,6,6/11/18
Single Family Resi,1.64,2018,6,6,6/19/18
Single Family Resi,2.62,2018,6,6,6/19/18
Duplex,1.05,2018,6,6,6/24/18
Single Family Resi,2.7,2018,6,6,6/19/18
Condominium,1.5,2018,6,6,6/22/18
Condominium,1.47,2018,6,6,6/27/18
Condominium,2.02,2018,6,6,6/16/18
Single Family Resi,2.38,2018,6,6,6/15/18
Single Family Resi,1.41,2018,6,6,6/21/18
Condominium,2.13,2018,6,6,6/28/18
Single Family Resi,1.89,2018,6,6,6/1/18
Single Family Resi,1.88,2018,6,6,6/12/18
Condominium,2.32,2018,6,6,6/22/18
Single Family Resi,2.13,2018,6,6,6/5/18
Single Family Resi,1.78,2018,6,6,6/15/18
Single Family Resi,1.5,2018,6,6,6/14/18
Single Family Resi,1.91,2018,6,6,6/1/18
Condominium,2.15,2018,6,6,6/6/18
Single Family Resi,2.08,2018,6,6,6/29/18
Single Family Resi,1.61,2018,6,6,6/19/18
Single Family Resi,3.58,2018,6,6,6/22/18
Apartment,2.12,2018,6,6,6/15/18
See Remarks,2.25,2018,6,6,6/18/18
Apartment,1.49,2018,6,6,6/18/18
Apartment,2.63,2018,6,6,6/1/18
Apartment,1.53,2018,6,6,6/25/18
Apartment,2.14,2018,6,6,6/14/18
Quadruplex,0.43,2018,6,6,6/26/18
Condominium,2.11,2018,6,6,6/29/18
Quadruplex,0.45,2018,6,6,6/18/18
Condominium,2.22,2018,6,6,6/4/18
Condominium,2.67,2018,6,6,6/8/18
Duplex,1.24,2018,6,6,6/7/18
Duplex,0.88,2018,6,6,6/30/18
Condominium,2.64,2018,6,6,6/14/18
Duplex,1.0,2018,6,6,6/1/18
Condominium,3.3,2018,6,6,6/8/18
Condominium,1.87,2018,6,6,6/1/18
Condominium,2.47,2018,6,6,6/14/18
Condominium,2.94,2018,6,6,6/1/18
Condominium,2.0,2018,6,6,6/18/18
Condominium,3.22,2018,6,6,6/1/18
Condominium,1.93,2018,6,6,6/11/18
Single Family Resi,1.62,2018,6,6,6/1/18
Condominium,2.52,2018,6,6,6/5/18
Single Family Resi,1.84,2018,6,6,6/7/18
Single Family Resi,1.8,2018,6,6,6/1/18
Townhouse,1.89,2018,6,6,6/10/18
Condominium,2.29,2018,6,6,6/25/18
Single Family Resi,2.0,2018,6,6,6/20/18
Single Family Resi,2.27,2018,6,6,6/14/18
Single Family Resi,1.79,2018,6,6,6/22/18
Single Family Resi,2.52,2018,6,6,6/1/18
Apartment,1.84,2018,6,6,6/6/18
Condominium,1.43,2018,6,6,6/24/18
Apartment,1.73,2018,6,6,6/6/18
Apartment,1.88,2018,6,6,6/6/18
Townhouse,1.55,2018,6,6,6/16/18
Condominium,1.84,2018,6,6,6/11/18
Duplex,1.6,2018,6,6,6/8/18
Single Family Resi,1.52,2018,6,6,6/29/18
Single Family Resi,2.2,2018,6,6,6/22/18
Single Family Resi,1.55,2018,6,6,6/25/18
Single Family Resi,1.57,2018,6,6,6/3/18
Single Family Resi,1.59,2018,6,6,6/6/18
Single Family Resi,2.22,2018,6,6,6/15/18
Single Family Resi,2.31,2018,6,6,6/9/18
Condominium,1.46,2018,6,6,6/12/18
Duplex,1.53,2018,6,6,6/1/18
Single Family Resi,1.17,2018,6,6,6/15/18
Single Family Resi,1.32,2018,6,6,6/14/18
Single Family Resi,1.24,2018,6,6,6/1/18
Single Family Resi,1.31,2018,6,6,6/1/18
Single Family Resi,1.57,2018,6,6,6/15/18
Single Family Resi,1.55,2018,6,6,6/12/18
Single Family Resi,1.54,2018,6,6,6/20/18
Single Family Resi,1.56,2018,6,6,6/25/18
Single Family Resi,1.21,2018,6,6,6/15/18
Single Family Resi,1.64,2018,6,6,6/27/18
Single Family Resi,0.34,2018,6,6,6/1/18
Condominium,2.04,2018,6,6,6/27/18
Apartment,2.05,2018,6,6,6/14/18
Apartment,2.04,2018,6,6,6/11/18
Apartment,2.1,2018,6,6,6/4/18
Apartment,2.11,2018,6,6,6/27/18
Apartment,2.13,2018,6,6,6/4/18
Condominium,2.18,2018,6,6,6/14/18
Quadruplex,1.09,2018,6,6,6/1/18
Apartment,1.47,2018,6,6,6/13/18
Condominium,1.52,2018,6,6,6/1/18
Quadruplex,0.96,2018,6,6,6/24/18
Quadruplex,0.24,2018,6,6,6/8/18
Condominium,2.1,2018,6,6,6/15/18
Condominium,1.42,2018,6,6,6/6/18
Quadruplex,1.96,2018,6,6,6/14/18
Condominium,1.13,2018,6,6,6/23/18
Duplex,1.34,2018,6,6,6/14/18
Duplex,1.41,2018,6,6,6/1/18
Single Family Resi,1.19,2018,6,6,6/21/18
Duplex,0.71,2018,6,6,6/1/18
Duplex,0.68,2018,6,6,6/1/18
Apartment,1.49,2018,6,6,6/3/18
Condominium,2.03,2018,6,6,6/11/18
Condominium,1.45,2018,6,6,6/30/18
Condominium,1.42,2018,6,6,6/4/18
Condominium,1.49,2018,6,6,6/3/18
Condominium,1.32,2018,6,6,6/15/18
Single Family Resi,1.23,2018,6,6,6/18/18
Duplex,1.69,2018,6,6,6/1/18
Single Family Resi,1.53,2018,6,6,6/15/18
Condominium,1.49,2018,6,6,6/11/18
Duplex,1.62,2018,6,6,6/22/18
Townhouse,1.31,2018,6,6,6/5/18
Condominium,1.57,2018,6,6,6/15/18
Condominium,1.24,2018,6,6,6/29/18
Condominium,1.53,2018,6,6,6/12/18
Single Family Resi,1.13,2018,6,6,6/27/18
Single Family Resi,1.2,2018,6,6,6/7/18
Condominium,1.69,2018,6,6,6/29/18
Single Family Resi,1.64,2018,6,6,6/2/18
Apartment,0.18,2018,6,6,6/7/18
Quadruplex,1.22,2018,6,6,6/1/18
Quadruplex,1.22,2018,6,6,6/1/18
Quadruplex,1.67,2018,6,6,6/28/18
Quadruplex,1.01,2018,6,6,6/8/18
Condominium,0.35,2018,6,6,6/29/18
Quadruplex,1.0,2018,6,6,6/13/18
See Remarks,1.57,2018,6,6,6/1/18
Quadruplex,1.22,2018,6,6,6/1/18
Quadruplex,1.05,2018,6,6,6/19/18
Duplex,0.67,2018,6,6,6/29/18
Quadruplex,1.09,2018,6,6,6/8/18
Duplex,1.38,2018,6,6,6/19/18
Duplex,0.83,2018,6,6,6/1/18
Duplex,0.64,2018,6,6,6/26/18
Condominium,1.15,2018,6,6,6/18/18
Duplex,0.52,2018,6,6,6/27/18
Duplex,0.71,2018,6,6,6/4/18
Single Family Resi,1.71,2018,6,6,6/8/18
Duplex,0.98,2018,6,6,6/30/18
Single Family Resi,1.5,2018,6,6,6/8/18
Duplex,1.32,2018,6,6,6/15/18
Duplex,1.4,2018,6,6,6/28/18
Condominium,1.86,2018,6,6,6/13/18
Single Family Resi,1.44,2018,6,6,6/1/18
Quadruplex,1.32,2018,6,6,6/5/18
Single Family Resi,1.89,2018,6,6,6/15/18
Single Family Resi,1.32,2018,6,6,6/1/18
Single Family Resi,1.57,2018,6,6,6/21/18
Single Family Resi,1.49,2018,6,6,6/22/18
Condominium,2.0,2018,6,6,6/1/18
Duplex,0.64,2018,6,6,6/25/18
Single Family Resi,0.95,2018,6,6,6/29/18
Condominium,1.59,2018,6,6,6/15/18
Duplex,1.5,2018,6,6,6/7/18
Single Family Resi,1.63,2018,6,6,6/1/18
Single Family Resi,1.88,2018,6,6,6/8/18
Duplex,0.78,2018,6,6,6/8/18
Single Family Resi,1.62,2018,6,6,6/1/18
Duplex,0.88,2018,6,6,6/9/18
Condominium,2.16,2018,6,6,6/29/18
Single Family Resi,1.31,2018,6,6,6/19/18
Duplex,0.86,2018,6,6,6/29/18
Single Family Resi,1.3,2018,6,6,6/28/18
Single Family Resi,1.41,2018,6,6,6/1/18
Single Family Resi,1.37,2018,6,6,6/1/18
Single Family Resi,1.05,2018,6,6,6/10/18
Condominium,1.6,2018,6,6,6/25/18
Duplex,0.68,2018,6,6,6/26/18
Single Family Resi,1.41,2018,6,6,6/28/18
Apartment,1.62,2018,6,6,6/1/18
Apartment,1.47,2018,6,6,6/22/18
Single Family Resi,1.22,2018,6,6,6/18/18
Single Family Resi,1.33,2018,6,6,6/24/18
Condominium,1.66,2018,6,6,6/11/18
Single Family Resi,1.29,2018,6,6,6/27/18
Single Family Resi,1.42,2018,6,6,6/9/18
Single Family Resi,1.61,2018,6,6,6/1/18
Condominium,1.76,2018,6,6,6/8/18
Condominium,1.42,2018,6,6,6/25/18
Single Family Resi,1.64,2018,6,6,6/12/18
Condominium,1.51,2018,6,6,6/10/18
Single Family Resi,1.4,2018,6,6,6/29/18
Condominium,1.24,2018,6,6,6/1/18
Condominium,1.31,2018,6,6,6/15/18
Single Family Resi,1.19,2018,6,6,6/25/18
Duplex,1.64,2018,6,6,6/27/18
Quadruplex,0.26,2018,6,6,6/7/18
Duplex,1.28,2018,6,6,6/22/18
Quadruplex,1.4,2018,6,6,6/1/18
Duplex,1.0,2018,6,6,6/5/18
Duplex,0.75,2018,6,6,6/22/18
Duplex,0.66,2018,6,6,6/15/18
Duplex,1.18,2018,6,6,6/2/18
Duplex,1.33,2018,6,6,6/12/18
Duplex,1.43,2018,6,6,6/1/18
Duplex,0.61,2018,6,6,6/28/18
Duplex,0.69,2018,6,6,6/28/18
Duplex,0.59,2018,6,6,6/15/18
Duplex,0.62,2018,6,6,6/2/18
Duplex,0.66,2018,6,6,6/1/18
Duplex,0.68,2018,6,6,6/18/18
Condominium,0.57,2018,6,6,6/16/18
Duplex,1.14,2018,6,6,6/27/18
Duplex,0.73,2018,6,6,6/11/18
Duplex,0.68,2018,6,6,6/8/18
Duplex,0.73,2018,6,6,6/11/18
Duplex,1.41,2018,6,6,6/1/18
Duplex,0.7,2018,6,6,6/29/18
Duplex,0.66,2018,6,6,6/23/18
Duplex,0.73,2018,6,6,6/15/18
Duplex,0.59,2018,6,6,6/29/18
Single Family Resi,1.53,2018,6,6,6/14/18
Duplex,0.59,2018,6,6,6/15/18
Townhouse,0.63,2018,6,6,6/30/18
Duplex,0.69,2018,6,6,6/15/18
Single Family Resi,1.28,2018,6,6,6/16/18
Duplex,0.7,2018,6,6,6/15/18
Single Family Resi,1.38,2018,6,6,6/1/18
Duplex,0.69,2018,6,6,6/29/18
Single Family Resi,1.48,2018,6,6,6/8/18
Duplex,0.56,2018,6,6,6/28/18
Duplex,0.56,2018,6,6,6/13/18
Single Family Resi,0.91,2018,6,6,6/7/18
Single Family Resi,1.05,2018,6,6,6/16/18
Single Family Resi,1.2,2018,6,6,6/15/18
Single Family Resi,1.41,2018,6,6,6/1/18
Single Family Resi,1.41,2018,6,6,6/15/18
Single Family Resi,1.41,2018,6,6,6/24/18
Condominium,1.33,2018,6,6,6/30/18
Single Family Resi,1.06,2018,6,6,6/1/18
Single Family Resi,1.14,2018,6,6,6/28/18
Single Family Resi,1.22,2018,6,6,6/18/18
Single Family Resi,1.24,2018,6,6,6/30/18
Single Family Resi,1.28,2018,6,6,6/12/18
Single Family Resi,1.52,2018,6,6,6/1/18
Townhouse,1.22,2018,6,6,6/15/18
Single Family Resi,1.3,2018,6,6,6/1/18
Single Family Resi,1.46,2018,6,6,6/28/18
Single Family Resi,1.09,2018,6,6,6/29/18
Single Family Resi,1.05,2018,6,6,6/5/18
Condominium,1.29,2018,6,6,6/1/18
Single Family Resi,1.49,2018,6,6,6/7/18
Single Family Resi,1.11,2018,6,6,6/15/18
Single Family Resi,1.28,2018,6,6,6/10/18
Single Family Resi,1.23,2018,6,6,6/15/18
Condominium,1.33,2018,6,6,6/22/18
Single Family Resi,1.15,2018,6,6,6/15/18
Single Family Resi,1.37,2018,6,6,6/4/18
Single Family Resi,1.33,2018,6,6,6/28/18
Single Family Resi,1.06,2018,6,6,6/1/18
Single Family Resi,0.76,2018,6,6,6/25/18
Single Family Resi,1.1,2018,6,6,6/18/18
Single Family Resi,1.04,2018,6,6,6/27/18
Single Family Resi,1.15,2018,6,6,6/21/18
Single Family Resi,0.94,2018,6,6,6/8/18
Single Family Resi,0.91,2018,6,6,6/29/18
Single Family Resi,1.08,2018,6,6,6/29/18
Single Family Resi,0.98,2018,6,6,6/4/18
Condominium,1.1,2018,6,6,6/1/18
Townhouse,1.11,2018,6,6,6/22/18
Single Family Resi,1.12,2018,6,6,6/2/18
Single Family Resi,1.21,2018,6,6,6/28/18
Quadruplex,0.27,2018,6,6,6/4/18
Duplex,0.58,2018,6,6,6/19/18
Duplex,0.54,2018,6,6,6/22/18
Single Family Resi,1.09,2018,6,6,6/5/18
Duplex,0.44,2018,6,6,6/29/18
Duplex,0.67,2018,6,6,6/20/18
Duplex,0.65,2018,6,6,6/2/18
Duplex,1.31,2018,6,6,6/1/18
Duplex,1.56,2018,6,6,6/14/18
Duplex,0.37,2018,6,6,6/15/18
Duplex,0.75,2018,6,6,6/11/18
Townhouse,1.06,2018,6,6,6/5/18
Single Family Resi,1.05,2018,6,6,6/30/18
